query_number,query,results,status,exec_time_ms,enum_time_ms
481,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15619176'}) RETURN p LIMIT 100000,0,OK,16,35
482,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15630906'}) RETURN p LIMIT 100000,15786,OK,19,4766
483,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q15642541'}) RETURN p LIMIT 100000,100000,OK,15,29396
484,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q158683'}) RETURN p LIMIT 100000,34,OK,17,49
485,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q159719'}) RETURN p LIMIT 100000,16561,OK,24,4909
486,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q16521'}) RETURN p LIMIT 100000,100000,OK,18,20160
487,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1656682'}) RETURN p LIMIT 100000,100000,OK,17,39643
488,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q16686022'}) RETURN p LIMIT 100000,100000,OK,15,35111
489,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q16917'}) RETURN p LIMIT 100000,50025,OK,20,16745
490,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q16970'}) RETURN p LIMIT 100000,100000,OK,29,31040
491,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q17334923'}) RETURN p LIMIT 100000,100000,OK,16,40386
492,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q173387'}) RETURN p LIMIT 100000,23200,OK,12,6176
493,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q174782'}) RETURN p LIMIT 100000,15749,OK,14,3506
494,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q17519152'}) RETURN p LIMIT 100000,0,OK,23,40
495,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q178885'}) RETURN p LIMIT 100000,8891,OK,21,2547
496,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q18127'}) RETURN p LIMIT 100000,10850,OK,16,3776
497,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q18559091'}) RETURN p LIMIT 100000,503,OK,19,174
498,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q18614948'}) RETURN p LIMIT 100000,6719,OK,22,4274
499,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1867183'}) RETURN p LIMIT 100000,1298,OK,26,506
500,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q18918145'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
501,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q190107'}) RETURN p LIMIT 100000,9807,OK,27,2109
502,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q191067'}) RETURN p LIMIT 100000,100000,OK,29,33416
503,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q192611'}) RETURN p LIMIT 100000,100000,OK,23,26347
504,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q1983062'}) RETURN p LIMIT 100000,69569,OK,17,28300
505,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q19847637'}) RETURN p LIMIT 100000,9941,OK,18,4180
506,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2031836'}) RETURN p LIMIT 100000,4619,OK,17,2207
507,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2057971'}) RETURN p LIMIT 100000,32333,OK,12,53073
508,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2065736'}) RETURN p LIMIT 100000,100000,OK,15,33225
509,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2066131'}) RETURN p LIMIT 100000,50,OK,12,47
510,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q20747295'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
511,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q208255'}) RETURN p LIMIT 100000,0,OK,22,42
512,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2095'}) RETURN p LIMIT 100000,30642,OK,24,11568
513,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q210272'}) RETURN p LIMIT 100000,100000,OK,13,37773
514,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2221906'}) RETURN p LIMIT 100000,100000,OK,16,23666
515,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q223557'}) RETURN p LIMIT 100000,100000,OK,12,38228
516,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q22698'}) RETURN p LIMIT 100000,100000,OK,20,23422
517,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q23397'}) RETURN p LIMIT 100000,100000,OK,17,17471
518,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q23413'}) RETURN p LIMIT 100000,29521,OK,23,6555
519,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q23442'}) RETURN p LIMIT 100000,100000,OK,12,16851
520,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q234460'}) RETURN p LIMIT 100000,100000,OK,17,49633
521,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2385804'}) RETURN p LIMIT 100000,100000,OK,22,28972
522,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q24229398'}) RETURN p LIMIT 100000,100000,OK,13,39244
523,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q24398318'}) RETURN p LIMIT 100000,100000,OK,27,27107
524,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2465832'}) RETURN p LIMIT 100000,45251,OK,17,25661
525,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q261543'}) RETURN p LIMIT 100000,9,OK,16,41
526,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q262166'}) RETURN p LIMIT 100000,13119,OK,24,2633
527,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q26243694'}) RETURN p LIMIT 100000,46,OK,19,77
528,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q282'}) RETURN p LIMIT 100000,6760,OK,20,1520
529,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q290'}) RETURN p LIMIT 100000,24,OK,20,36
530,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q29637965'}) RETURN p LIMIT 100000,0,OK,20,41
531,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2977'}) RETURN p LIMIT 100000,3394,OK,21,779
532,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q2996394'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
533,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q30304302'}) RETURN p LIMIT 100000,456,OK,29,192
534,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3191695'}) RETURN p LIMIT 100000,419,OK,20,120
535,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3305213'}) RETURN p LIMIT 100000,100000,OK,20,26366
536,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q33506'}) RETURN p LIMIT 100000,62635,OK,28,13172
537,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q340169'}) RETURN p LIMIT 100000,100000,OK,20,42466
538,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q34442'}) RETURN p LIMIT 100000,100000,OK,16,25078
539,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3464665'}) RETURN p LIMIT 100000,18635,OK,28,5501
540,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q35120'}) RETURN p LIMIT 100000,100000,OK,17,60163
541,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q355304'}) RETURN p LIMIT 100000,100000,OK,14,16855
542,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q361733'}) RETURN p LIMIT 100000,8160,OK,28,5792
543,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3624078'}) RETURN p LIMIT 100000,390,OK,21,126
544,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q385337'}) RETURN p LIMIT 100000,1980,OK,27,406
545,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q386724'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
546,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q387917'}) RETURN p LIMIT 100000,38556,OK,15,10026
547,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3914'}) RETURN p LIMIT 100000,100000,OK,23,27031
548,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3918'}) RETURN p LIMIT 100000,17512,OK,15,3420
549,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q3957'}) RETURN p LIMIT 100000,48550,OK,15,10154
550,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q4022'}) RETURN p LIMIT 100000,100000,OK,18,20121
551,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q41176'}) RETURN p LIMIT 100000,100000,OK,18,20668
552,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q43229'}) RETURN p LIMIT 100000,100000,OK,12,28596
553,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q482994'}) RETURN p LIMIT 100000,100000,OK,14,20392
554,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q4830453'}) RETURN p LIMIT 100000,100000,OK,19,17877
555,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q484170'}) RETURN p LIMIT 100000,40271,OK,21,6991
556,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q486972'}) RETURN p LIMIT 100000,100000,OK,14,17143
557,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q488383'}) RETURN p LIMIT 100000,100000,OK,12,60373
558,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q4989906'}) RETURN p LIMIT 100000,100000,OK,28,27374
559,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q50337'}) RETURN p LIMIT 100000,126,OK,19,71
560,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q515'}) RETURN p LIMIT 100000,35640,OK,11,8113
561,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q532'}) RETURN p LIMIT 100000,100000,OK,15,17022
562,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q5341295'}) RETURN p LIMIT 100000,100000,OK,13,31254
563,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q5398426'}) RETURN p LIMIT 100000,80192,OK,17,21144
564,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q543654'}) RETURN p LIMIT 100000,7336,OK,27,3268
565,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q56061'}) RETURN p LIMIT 100000,100000,OK,22,31862
566,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q570116'}) RETURN p LIMIT 100000,89428,OK,20,28258
567,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q570600'}) RETURN p LIMIT 100000,223,OK,21,87
568,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q571'}) RETURN p LIMIT 100000,66365,OK,28,15693
569,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q5'}) RETURN p LIMIT 100000,100000,OK,19,17346
570,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q618123'}) RETURN p LIMIT 100000,100000,OK,15,36526
571,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q6256'}) RETURN p LIMIT 100000,797,OK,23,208
572,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q628179'}) RETURN p LIMIT 100000,11258,OK,17,2953
573,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q6671777'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
574,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q7075'}) RETURN p LIMIT 100000,100000,OK,15,24093
575,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q7184903'}) RETURN p LIMIT 100000,100000,OK,23,40704
576,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q719456'}) RETURN p LIMIT 100000,0,OK,21,45
577,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q7275'}) RETURN p LIMIT 100000,5096,OK,26,1465
578,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q729'}) RETURN p LIMIT 100000,60812,OK,23,21994
579,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q7397'}) RETURN p LIMIT 100000,100000,OK,12,27503
580,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q79007'}) RETURN p LIMIT 100000,100000,OK,24,19050
581,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q79529'}) RETURN p LIMIT 100000,100000,OK,29,45574
582,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q811979'}) RETURN p LIMIT 100000,100000,OK,20,17128
583,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q820477'}) RETURN p LIMIT 100000,51060,OK,14,9801
584,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q8205328'}) RETURN p LIMIT 100000,100000,OK,26,44424
585,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q82794'}) RETURN p LIMIT 100000,100000,OK,23,28270
586,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q82799'}) RETURN p LIMIT 100000,100000,OK,15,39977
587,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q83405'}) RETURN p LIMIT 100000,28299,OK,18,9133
588,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q83620'}) RETURN p LIMIT 100000,100000,OK,22,24178
589,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q838948'}) RETURN p LIMIT 100000,100000,OK,22,32707
590,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q839954'}) RETURN p LIMIT 100000,100000,OK,17,21448
591,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q8502'}) RETURN p LIMIT 100000,100000,OK,11,17368
592,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q860861'}) RETURN p LIMIT 100000,100000,OK,18,30674
593,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q863404'}) RETURN p LIMIT 100000,68115,OK,22,23148
594,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q871419'}) RETURN p LIMIT 100000,111,OK,16,64
595,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q87167'}) RETURN p LIMIT 100000,14042,OK,12,3630
596,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q879050'}) RETURN p LIMIT 100000,15042,OK,19,4534
597,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q9081'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
598,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q95074'}) RETURN p LIMIT 100000,100000,OK,10,31183
599,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'Q959309'}) RETURN p LIMIT 100000,1612,OK,20,312
600,MATCH p=(x1)-[:P31]->()-[:P279*0..]->(:Entity{id:'P580'}) RETURN p LIMIT 100000,0,OK,11,34
602,MATCH p=(x1)-[:P31]->()-[:P279*1..]->(:Entity{id:'Q1190554'}) RETURN p LIMIT 100000,100000,OK,54,35538
603,MATCH p=(x1)-[:P31]->()-[:P279*1..]->(:Entity{id:'Q16970'}) RETURN p LIMIT 100000,100000,OK,16,25446
604,MATCH p=(x1)-[:P31]->()-[:P279*1..]->(:Entity{id:'Q2095'}) RETURN p LIMIT 100000,28905,OK,11,9582
605,MATCH p=(x1)-[:P31]->()-[:P279*1..]->(:Entity{id:'Q82794'}) RETURN p LIMIT 100000,100000,OK,22,27856
607,MATCH p=(x1)-[:P31]->()-[:P279*0..1]->(:Entity{id:'Q46169'}) RETURN p LIMIT 100000,3876,OK,56,790
608,MATCH p=(x1)-[:P31]->()-[:P279*0..1]->(:Entity{id:'Q5'}) RETURN p LIMIT 100000,100000,OK,18,16983
609,MATCH p=(x1)-[:P31]->()-[:P31*0..]->(:Entity{id:'Q16521'}) RETURN p LIMIT 100000,100000,OK,46,19675
610,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q1030034'}) RETURN p LIMIT 100000,83089,OK,45,19173
611,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q10864048'}) RETURN p LIMIT 100000,4536,OK,22,1031
612,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q16521'}) RETURN p LIMIT 100000,100000,OK,14,26425
613,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q18918145'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
614,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q19847637'}) RETURN p LIMIT 100000,1778,OK,21,424
615,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q29637965'}) RETURN p LIMIT 100000,0,OK,25,27
616,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q33506'}) RETURN p LIMIT 100000,7641,OK,11,1845
617,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q486972'}) RETURN p LIMIT 100000,100000,OK,21,23811
618,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q515'}) RETURN p LIMIT 100000,19802,OK,13,4353
619,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q838948'}) RETURN p LIMIT 100000,50224,OK,17,13572
620,MATCH p=(x1)-[:P31]->()-[:P279]->(:Entity{id:'Q879050'}) RETURN p LIMIT 100000,4890,OK,25,1268
628,MATCH p=(x1)-[:P31|P279]->(:Entity{id:'Q413'}) RETURN p LIMIT 100000,78,OK,44,80
629,MATCH p=(x1)-[:P31|P279]->(:Entity{id:'Q845739'}) RETURN p LIMIT 100000,31,OK,16,54
631,MATCH p=(x1)-[:P361*0..]->(:Entity{id:'Q12585'}) RETURN p LIMIT 100000,436,OK,48,214
632,MATCH p=(x1)-[:P361*0..]->(:Entity{id:'Q660519'}) RETURN p LIMIT 100000,16,OK,10,71
634,MATCH p=(x1)-[:P361*1..]->(:Entity{id:'Q5867051'}) RETURN p LIMIT 100000,5262,OK,43,5261
637,MATCH p=(x1)-[:P39*0..]->(:Entity{id:'Q2407022'}) RETURN p LIMIT 100000,8,OK,39,71
638,MATCH p=(x1)-[:P39*0..]->(:Entity{id:'Q30461'}) RETURN p LIMIT 100000,5355,OK,20,3882
639,MATCH p=(x1)-[:P403*0..]->(:Entity{id:'Q203862'}) RETURN p LIMIT 100000,140,OK,41,98
640,MATCH p=(x1)-[:P40*0..]->(:Entity{id:'Q390192'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
641,MATCH p=(x1)-[:P40*0..]->(:Entity{id:'Q719846'}) RETURN p LIMIT 100000,20015,OK,17,28263
642,MATCH p=(x1)-[:P40*0..]->(:Entity{id:'Q748955'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
643,MATCH p=(x1)-[:P40*1..]->(:Entity{id:'Q390192'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
644,MATCH p=(x1)-[:P40*1..]->(:Entity{id:'Q748955'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
649,MATCH p=(x1)-[:P641*0..]->(:Entity{id:'Q3609'}) RETURN p LIMIT 100000,47609,OK,39,22605
651,MATCH p=(x1)-[:P740]->()-[:P131*0..]->(:Entity{id:'Q25'}) RETURN p LIMIT 100000,216,OK,41,355
652,MATCH p=(x1)-[:P910]->()-[:P31]->(:Entity{id:'Q4167836'}) RETURN p LIMIT 100000,0,TIMEOUT,-1,-1
656,MATCH p=(x1)<-[:P22|P25]-(:Entity{id:'Q390192'}) RETURN p LIMIT 100000,2,OK,58,61
657,MATCH p=(x1)<-[:P22|P25]-(:Entity{id:'Q748955'}) RETURN p LIMIT 100000,2,OK,11,14
658,MATCH p=(x1)<-[:P25|P22]-(:Entity{id:'Q390192'}) RETURN p LIMIT 100000,2,OK,35,37
659,MATCH p=(x1)<-[:P25|P22]-(:Entity{id:'Q748955'}) RETURN p LIMIT 100000,2,OK,10,13
